Date,AAPL,JD,AMZN,BABA,SPY
2024-07-09 00:00:00+00:00,228.6786,26.82,199.34,75.7,555.82
2024-07-10 00:00:00+00:00,232.98,26.76,199.79,76.01,561.32
2024-07-11 00:00:00+00:00,227.57,28.63,195.05,78.52,556.47
2024-07-12 00:00:00+00:00,230.54,28.15,194.49,79.65,559.9
2024-07-15 00:00:00+00:00,234.41,26.65,192.72,78.01,561.53
2024-07-16 00:00:00+00:00,234.82,27.2,193.02,78.38,564.79
2024-07-17 00:00:00+00:00,228.88,26.98,187.93,77.04,556.94
2024-07-18 00:00:00+00:00,224.18,26.28,183.75,76.54,552.66
2024-07-19 00:00:00+00:00,224.31,26.26,183.13,75.27,548.99
2024-07-22 00:00:00+00:00,223.96,26.85,182.55,76.64,554.65
2024-07-23 00:00:00+00:00,225.01,26.19,186.41,76.1,553.78
2024-07-24 00:00:00+00:00,218.54,25.76,180.83,75.8,541.23
2024-07-25 00:00:00+00:00,217.49,26.33,179.85,75.4,538.41
2024-07-26 00:00:00+00:00,217.96,26.56,182.5,76.53,544.44
2024-07-29 00:00:00+00:00,218.24,26.61,183.2,78.62,544.76
2024-07-30 00:00:00+00:00,218.8,26.36,181.71,78.0,542.0
2024-07-31 00:00:00+00:00,222.08,26.39,186.98,78.85,550.81
2024-08-01 00:00:00+00:00,218.36,25.24,184.07,77.98,543.01
2024-08-02 00:00:00+00:00,219.86,25.16,167.9,77.45,532.9
2024-08-05 00:00:00+00:00,209.27,24.95,161.02,76.98,517.38
2024-08-06 00:00:00+00:00,207.23,25.45,161.93,77.9,522.15
2024-08-07 00:00:00+00:00,209.82,25.33,162.77,77.83,518.66
2024-08-08 00:00:00+00:00,213.31,25.98,165.8,80.31,530.65
2024-08-09 00:00:00+00:00,216.24,25.88,166.94,79.99,532.99
2024-08-12 00:00:00+00:00,217.53,26.07,166.8,80.91,533.27
2024-08-13 00:00:00+00:00,221.27,26.13,170.23,81.1,542.04
2024-08-14 00:00:00+00:00,221.72,25.9,170.1,79.47,543.75
2024-08-15 00:00:00+00:00,224.72,27.0,177.59,79.54,553.07
2024-08-16 00:00:00+00:00,226.05,29.29,177.06,83.18,554.31
2024-08-19 00:00:00+00:00,225.89,29.54,178.22,83.91,559.61
2024-08-20 00:00:00+00:00,226.51,28.19,178.88,81.04,558.7
2024-08-21 00:00:00+00:00,226.4,27.02,180.11,83.53,560.62
2024-08-22 00:00:00+00:00,224.53,26.64,176.13,82.96,556.22
2024-08-23 00:00:00+00:00,226.84,26.83,177.04,85.41,562.13
2024-08-26 00:00:00+00:00,227.18,25.8,175.5,81.76,560.79
2024-08-27 00:00:00+00:00,228.03,26.38,173.12,81.45,561.56
2024-08-28 00:00:00+00:00,226.49,25.94,170.8,79.62,558.3
2024-08-29 00:00:00+00:00,229.79,26.37,172.12,81.02,558.35
2024-08-30 00:00:00+00:00,229.0,27.0,178.5,83.34,563.68
2024-09-03 00:00:00+00:00,222.77,26.7,176.25,82.27,552.08
2024-09-04 00:00:00+00:00,220.85,26.83,173.33,82.47,550.95
2024-09-05 00:00:00+00:00,222.38,26.38,177.89,82.43,549.61
2024-09-06 00:00:00+00:00,220.82,26.07,171.39,81.18,540.36
2024-09-09 00:00:00+00:00,220.91,25.89,175.4,81.44,546.41
2024-09-10 00:00:00+00:00,220.11,25.98,179.55,83.8,548.79
2024-09-11 00:00:00+00:00,222.66,26.56,184.52,84.81,554.42
2024-09-12 00:00:00+00:00,222.77,26.65,187.0,85.49,559.09
2024-09-13 00:00:00+00:00,222.5,26.24,186.49,84.69,562.01
2024-09-16 00:00:00+00:00,216.32,26.3,184.89,83.6,562.84
2024-09-17 00:00:00+00:00,216.79,26.92,186.88,84.7,563.07
2024-09-18 00:00:00+00:00,220.69,26.92,186.43,84.42,561.4
2024-09-19 00:00:00+00:00,228.87,28.74,189.87,88.49,570.98
2024-09-20 00:00:00+00:00,228.2,28.55,191.6,88.29,568.25
2024-09-23 00:00:00+00:00,226.47,29.76,193.88,90.09,569.67
2024-09-24 00:00:00+00:00,227.37,33.9,193.96,97.19,571.3
2024-09-25 00:00:00+00:00,226.37,33.21,192.53,95.46,570.04
2024-09-26 00:00:00+00:00,227.52,37.99,191.16,105.07,572.3
2024-09-27 00:00:00+00:00,227.79,39.9,187.97,107.33,571.47
2024-09-30 00:00:00+00:00,233.0,40.0,186.33,106.12,573.76
2024-10-01 00:00:00+00:00,226.21,42.93,185.13,112.74,568.62
2024-10-02 00:00:00+00:00,226.78,44.8,184.76,115.25,568.86
2024-10-03 00:00:00+00:00,225.67,44.6,181.96,112.84,567.82
2024-10-04 00:00:00+00:00,226.8,46.97,186.51,114.53,572.98
2024-10-07 00:00:00+00:00,221.69,47.08,180.8,117.52,567.8
2024-10-08 00:00:00+00:00,225.77,43.54,182.72,109.68,573.17
2024-10-09 00:00:00+00:00,229.54,42.84,185.17,107.89,577.14
2024-10-10 00:00:00+00:00,229.04,43.22,186.65,109.28,576.13
2024-10-11 00:00:00+00:00,227.55,43.83,188.82,110.14,579.58
2024-10-14 00:00:00+00:00,231.3,44.14,187.54,107.81,584.32
2024-10-15 00:00:00+00:00,233.85,40.16,187.69,101.84,579.78
2024-10-16 00:00:00+00:00,231.78,40.54,186.89,102.17,582.3
2024-10-17 00:00:00+00:00,232.15,38.85,187.53,100.07,582.35
2024-10-18 00:00:00+00:00,235.0,39.98,188.99,102.43,584.59
2024-10-21 00:00:00+00:00,236.48,39.68,189.07,100.91,583.63
2024-10-22 00:00:00+00:00,235.86,40.35,189.7,100.46,583.32
2024-10-23 00:00:00+00:00,230.76,40.0,184.71,98.0,577.99
2024-10-24 00:00:00+00:00,230.57,39.33,186.38,96.36,579.24
2024-10-25 00:00:00+00:00,231.41,39.9,187.83,97.42,579.04
2024-10-28 00:00:00+00:00,233.4,41.64,188.39,99.93,580.83
2024-10-29 00:00:00+00:00,233.67,41.14,190.83,99.83,581.77
2024-10-30 00:00:00+00:00,230.1,40.03,192.73,98.7,580.01
2024-10-31 00:00:00+00:00,225.91,40.62,186.4,97.98,568.64
2024-11-01 00:00:00+00:00,222.91,40.44,197.93,97.58,571.04
2024-11-04 00:00:00+00:00,222.01,39.86,195.78,98.4,569.81
2024-11-05 00:00:00+00:00,223.45,40.03,199.5,99.21,576.7
2024-11-06 00:00:00+00:00,222.72,38.67,207.09,96.73,591.04
2024-11-07 00:00:00+00:00,227.48,41.23,210.05,100.14,595.61
2024-11-08 00:00:00+00:00,226.96,38.35,208.18,94.19,598.19
2024-11-11 00:00:00+00:00,224.23,39.02,206.84,95.42,598.76
2024-11-12 00:00:00+00:00,224.23,36.1,208.91,91.78,596.9
2024-11-13 00:00:00+00:00,225.12,35.69,214.1,92.0,597.19
2024-11-14 00:00:00+00:00,228.22,33.35,211.48,90.58,593.35
2024-11-15 00:00:00+00:00,225.0,35.0,202.61,88.59,585.75
2024-11-18 00:00:00+00:00,228.02,35.33,201.7,89.35,588.15
2024-11-19 00:00:00+00:00,228.28,35.19,204.61,87.11,590.3
2024-11-20 00:00:00+00:00,229.0,35.18,202.88,86.77,590.5
2024-11-21 00:00:00+00:00,228.52,35.38,198.38,85.58,593.67
2024-11-22 00:00:00+00:00,229.87,34.68,197.12,83.13,595.51
2024-11-25 00:00:00+00:00,232.87,34.51,201.45,85.58,597.53
2024-11-26 00:00:00+00:00,235.06,35.33,207.86,85.18,600.65
2024-11-27 00:00:00+00:00,234.93,37.19,205.74,86.59,598.83
2024-11-29 00:00:00+00:00,237.33,37.38,207.89,87.37,602.55
